,statement,label
3204,"Who are the authors of ""Linear Credit Risk Models""?
These people are authors: Damien Ackerer and Damir Filipovi\'c",1
3205,"Who are the authors of ""Linear Credit Risk Models""?
These people are not authors: Damien Ackerer and Damir Filipovi\'c",0
3206,"Who are the authors of ""Linear Credit Risk Models""?
These people are not authors: S. Verret, M. Charlebois, D. S\'en\'echal, A.-M. S. Tremblay",1
3207,"Who are the authors of ""Linear Credit Risk Models""?
These people are authors: S. Verret, M. Charlebois, D. S\'en\'echal, A.-M. S. Tremblay",0
3208,"Who are the authors of ""Non-existence for fractionally damped fractional differential problems""?
These people are authors: Mohammed Kassim, Khaled M. Furati and Nasser-eddine Tatar",1
3209,"Who are the authors of ""Non-existence for fractionally damped fractional differential problems""?
These people are not authors: Mohammed Kassim, Khaled M. Furati and Nasser-eddine Tatar",0
3210,"Who are the authors of ""Non-existence for fractionally damped fractional differential problems""?
These people are not authors: Zhijie Chen, Ting-Jung Kuo, Chang-Shou Lin",1
3211,"Who are the authors of ""Non-existence for fractionally damped fractional differential problems""?
These people are authors: Zhijie Chen, Ting-Jung Kuo, Chang-Shou Lin",0
3212,"Who are the authors of ""Time domain simulations of preliminary breakdown pulses in natural lightning""?
These people are authors: B. E. Carlson, C. Liang, P. Bitzer, and H. Christian",1
3213,"Who are the authors of ""Time domain simulations of preliminary breakdown pulses in natural lightning""?
These people are not authors: B. E. Carlson, C. Liang, P. Bitzer, and H. Christian",0
3214,"Who are the authors of ""Time domain simulations of preliminary breakdown pulses in natural lightning""?
These people are not authors: Timo Bingmann, Simon Gog, and Florian Kurpicz",1
3215,"Who are the authors of ""Time domain simulations of preliminary breakdown pulses in natural lightning""?
These people are authors: Timo Bingmann, Simon Gog, and Florian Kurpicz",0
3216,"Who are the authors of ""Detector Control System and Efficiency Performance for CMS RPC at GIF++""?
These people are authors: Muhammad Gul, Genoveva Gonzalez (for the CMS Collaboration)",1
3217,"Who are the authors of ""Detector Control System and Efficiency Performance for CMS RPC at GIF++""?
These people are not authors: Muhammad Gul, Genoveva Gonzalez (for the CMS Collaboration)",0
3218,"Who are the authors of ""Detector Control System and Efficiency Performance for CMS RPC at GIF++""?
These people are not authors: Kirill Melnikov, Lorenzo Tancredi, Christopher Wever",1
3219,"Who are the authors of ""Detector Control System and Efficiency Performance for CMS RPC at GIF++""?
These people are authors: Kirill Melnikov, Lorenzo Tancredi, Christopher Wever",0
3220,"Who are the authors of ""Twisted Coxeter elements and Folded AR-quivers via Dynkin diagram automorphisms:II""?
These people are authors: Se-Jin Oh, UhiRinn Suh",1
3221,"Who are the authors of ""Twisted Coxeter elements and Folded AR-quivers via Dynkin diagram automorphisms:II""?
These people are not authors: Se-Jin Oh, UhiRinn Suh",0
3222,"Who are the authors of ""Twisted Coxeter elements and Folded AR-quivers via Dynkin diagram automorphisms:II""?
These people are not authors: Aeysha Khalique and Barry C. Sanders",1
3223,"Who are the authors of ""Twisted Coxeter elements and Folded AR-quivers via Dynkin diagram automorphisms:II""?
These people are authors: Aeysha Khalique and Barry C. Sanders",0
3224,"Who are the authors of ""Finite element convergence analysis for the thermoviscoelastic Joule heating problem""?
These people are authors: Axel M{\aa}lqvist and Tony Stillfjord",1
3225,"Who are the authors of ""Finite element convergence analysis for the thermoviscoelastic Joule heating problem""?
These people are not authors: Axel M{\aa}lqvist and Tony Stillfjord",0
3226,"Who are the authors of ""Finite element convergence analysis for the thermoviscoelastic Joule heating problem""?
These people are not authors: Sebastiano Pilati and Vipin Kerala Varma",1
3227,"Who are the authors of ""Finite element convergence analysis for the thermoviscoelastic Joule heating problem""?
These people are authors: Sebastiano Pilati and Vipin Kerala Varma",0
3228,"Who are the authors of ""Neural Machine Translation with External Phrase Memory""?
These people are authors: Yaohua Tang, Fandong Meng, Zhengdong Lu, Hang Li, Philip L.H. Yu",1
3229,"Who are the authors of ""Neural Machine Translation with External Phrase Memory""?
These people are not authors: Yaohua Tang, Fandong Meng, Zhengdong Lu, Hang Li, Philip L.H. Yu",0
3230,"Who are the authors of ""Neural Machine Translation with External Phrase Memory""?
These people are not authors: Roman Novak, Michael Auli, David Grangier",1
3231,"Who are the authors of ""Neural Machine Translation with External Phrase Memory""?
These people are authors: Roman Novak, Michael Auli, David Grangier",0
3232,"Who are the authors of ""An Interpolating Family of Size Distributions""?
These people are authors: Corinne Sinner, Yves Dominicy, Christophe Ley, Julien Trufin, Patrick Weber",1
3233,"Who are the authors of ""An Interpolating Family of Size Distributions""?
These people are not authors: Corinne Sinner, Yves Dominicy, Christophe Ley, Julien Trufin, Patrick Weber",0
3234,"Who are the authors of ""An Interpolating Family of Size Distributions""?
These people are not authors: Harm Derksen and Visu Makam",1
3235,"Who are the authors of ""An Interpolating Family of Size Distributions""?
These people are authors: Harm Derksen and Visu Makam",0
3236,"Who are the authors of ""Predicting Ambulance Demand: Challenges and Methods""?
These people are authors: Zhengyi Zhou",1
3237,"Who are the authors of ""Predicting Ambulance Demand: Challenges and Methods""?
These people are not authors: Zhengyi Zhou",0
3238,"Who are the authors of ""Predicting Ambulance Demand: Challenges and Methods""?
These people are not authors: Bowei Yan, Oluwasanmi Koyejo, Kai Zhong, Pradeep Ravikumar",1
3239,"Who are the authors of ""Predicting Ambulance Demand: Challenges and Methods""?
These people are authors: Bowei Yan, Oluwasanmi Koyejo, Kai Zhong, Pradeep Ravikumar",0
3240,"Who are the authors of ""P2P-PL: A Pattern Language to Design Efficient and Robust Peer-to-Peer Systems""?
These people are authors: Michele Amoretti and Francesco Zanichelli",1
3241,"Who are the authors of ""P2P-PL: A Pattern Language to Design Efficient and Robust Peer-to-Peer Systems""?
These people are not authors: Michele Amoretti and Francesco Zanichelli",0
3242,"Who are the authors of ""P2P-PL: A Pattern Language to Design Efficient and Robust Peer-to-Peer Systems""?
These people are not authors: I. E. Cunha, N. L. Holanda and F. Toppan",1
3243,"Who are the authors of ""P2P-PL: A Pattern Language to Design Efficient and Robust Peer-to-Peer Systems""?
These people are authors: I. E. Cunha, N. L. Holanda and F. Toppan",0
3244,"Who are the authors of ""Global classical solutions and large-time behavior of the two-phase fluid model""?
These people are authors: Young-Pil Choi",1
3245,"Who are the authors of ""Global classical solutions and large-time behavior of the two-phase fluid model""?
These people are not authors: Young-Pil Choi",0
3246,"Who are the authors of ""Global classical solutions and large-time behavior of the two-phase fluid model""?
These people are not authors: William H. Meeks III, Pablo Mira and Joaquin Perez",1
3247,"Who are the authors of ""Global classical solutions and large-time behavior of the two-phase fluid model""?
These people are authors: William H. Meeks III, Pablo Mira and Joaquin Perez",0
3248,"Who are the authors of ""Optimal Bayesian estimators for latent variable cluster models""?
These people are authors: Riccardo Rastelli and Nial Friel",1
3249,"Who are the authors of ""Optimal Bayesian estimators for latent variable cluster models""?
These people are not authors: Riccardo Rastelli and Nial Friel",0
3250,"Who are the authors of ""Optimal Bayesian estimators for latent variable cluster models""?
These people are not authors: Hongliang Liu and Jonathan Goodman",1
3251,"Who are the authors of ""Optimal Bayesian estimators for latent variable cluster models""?
These people are authors: Hongliang Liu and Jonathan Goodman",0
3252,"Who are the authors of ""New planetary and EB candidates from Campaigns 1-6 of the K2 mission""?
These people are authors: S. C. C. Barros (1, 2), O. Demangeon (2), M. Deleuil (2) (1-Instituto de Astrofisica e Ciencias do Espaco, 2-Laboratoire d'Astrophysique de Marseille)",1
3253,"Who are the authors of ""New planetary and EB candidates from Campaigns 1-6 of the K2 mission""?
These people are not authors: S. C. C. Barros (1, 2), O. Demangeon (2), M. Deleuil (2) (1-Instituto de Astrofisica e Ciencias do Espaco, 2-Laboratoire d'Astrophysique de Marseille)",0
3254,"Who are the authors of ""New planetary and EB candidates from Campaigns 1-6 of the K2 mission""?
These people are not authors: Morio Matsumoto, Ryo Hanai, Daisuke Inotani, Yoji Ohashi",1
3255,"Who are the authors of ""New planetary and EB candidates from Campaigns 1-6 of the K2 mission""?
These people are authors: Morio Matsumoto, Ryo Hanai, Daisuke Inotani, Yoji Ohashi",0
3256,"Who are the authors of ""High-Level Programming Abstractions for Distributed Graph Processing""?
These people are authors: Vasiliki Kalavri, Vladimir Vlassov, Seif Haridi",1
3257,"Who are the authors of ""High-Level Programming Abstractions for Distributed Graph Processing""?
These people are not authors: Vasiliki Kalavri, Vladimir Vlassov, Seif Haridi",0
3258,"Who are the authors of ""High-Level Programming Abstractions for Distributed Graph Processing""?
These people are not authors: Heidi Goodson",1
3259,"Who are the authors of ""High-Level Programming Abstractions for Distributed Graph Processing""?
These people are authors: Heidi Goodson",0
3260,"Who are the authors of ""A Novel Model for Distributed Big Data Service Composition using Stratified Functional Graph Matching""?
These people are authors: Carlos R. Rivero and Hasan M. Jamil",1
3261,"Who are the authors of ""A Novel Model for Distributed Big Data Service Composition using Stratified Functional Graph Matching""?
These people are not authors: Carlos R. Rivero and Hasan M. Jamil",0
3262,"Who are the authors of ""A Novel Model for Distributed Big Data Service Composition using Stratified Functional Graph Matching""?
These people are not authors: Gabriel \'Alvarez, Luis Mart\'inez Alonso and Elena Medina",1
3263,"Who are the authors of ""A Novel Model for Distributed Big Data Service Composition using Stratified Functional Graph Matching""?
These people are authors: Gabriel \'Alvarez, Luis Mart\'inez Alonso and Elena Medina",0
3264,"Who are the authors of ""Eberhardt's inequality and recent loophole-free experiments""?
These people are authors: Alejandro Hnilo",1
3265,"Who are the authors of ""Eberhardt's inequality and recent loophole-free experiments""?
These people are not authors: Alejandro Hnilo",0
3266,"Who are the authors of ""Eberhardt's inequality and recent loophole-free experiments""?
These people are not authors: Zahra Khatami, Sungpack Hong, Jinsoo Lee, Siegfried Depner, Hassan Chafi, J. Ramanujam, and Hartmut Kaiser",1
3267,"Who are the authors of ""Eberhardt's inequality and recent loophole-free experiments""?
These people are authors: Zahra Khatami, Sungpack Hong, Jinsoo Lee, Siegfried Depner, Hassan Chafi, J. Ramanujam, and Hartmut Kaiser",0
3268,"Who are the authors of ""$CH_{0}$-trivialit\'e universelle d'hypersurfaces cubiques presque diagonales""?
These people are authors: Jean-Louis Colliot-Th\'el\`ene",1
3269,"Who are the authors of ""$CH_{0}$-trivialit\'e universelle d'hypersurfaces cubiques presque diagonales""?
These people are not authors: Jean-Louis Colliot-Th\'el\`ene",0
3270,"Who are the authors of ""$CH_{0}$-trivialit\'e universelle d'hypersurfaces cubiques presque diagonales""?
These people are not authors: Da Tang and Tony Jebara",1
3271,"Who are the authors of ""$CH_{0}$-trivialit\'e universelle d'hypersurfaces cubiques presque diagonales""?
These people are authors: Da Tang and Tony Jebara",0
3272,"Who are the authors of ""Avalanche of entanglement and correlations at quantum phase transitions""?
These people are authors: Konstantin V. Krutitsky, Andreas Osterloh, Ralf Sch\""utzhold",1
3273,"Who are the authors of ""Avalanche of entanglement and correlations at quantum phase transitions""?
These people are not authors: Konstantin V. Krutitsky, Andreas Osterloh, Ralf Sch\""utzhold",0
3274,"Who are the authors of ""Avalanche of entanglement and correlations at quantum phase transitions""?
These people are not authors: Robert Drost, Teemu Ojanen, Ari Harju, Peter Liljeroth",1
3275,"Who are the authors of ""Avalanche of entanglement and correlations at quantum phase transitions""?
These people are authors: Robert Drost, Teemu Ojanen, Ari Harju, Peter Liljeroth",0
3276,"Who are the authors of ""Graviton and gluon scattering from first principles""?
These people are authors: Rutger H. Boels and Ricardo Medina",1
3277,"Who are the authors of ""Graviton and gluon scattering from first principles""?
These people are not authors: Rutger H. Boels and Ricardo Medina",0
3278,"Who are the authors of ""Graviton and gluon scattering from first principles""?
These people are not authors: Ardhendu Tripathy and Aditya Ramamoorthy",1
